Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
29/7/2021 6:04,3412.9,Yakshit Mand,b8680552775fc33703f635da4a747aeb4406b4a5f5ae0985c01522596599ff00,Varma Inc,2130,Belgaum,INR,Visa,Dec-26,8e46760943785a93c7bbfd1b0e733299b05f4d9fe575cf23087da310db486f7a,5,5de80a8e-bbe9-43f5-a677-de8bc61b670d,1,2,Online,148.219.82.206,Mobile,,Labore fugit rem recusandae. Eum recusandae est est molestiae laborum. Dicta suscipit maxime esse esse in.
3/5/2022 12:56,259.47,Madhup Kadakia,a798e0bbf7ee861fd213e2777a1d659a32a9ecd4d53144e01b3573018657f133,Kumer Ltd,6522,Tiruvottiyur,EUR,Visa,Feb-31,721574dd157b4459796a1e31a7077b4ff4826c6403782e5878ef989cf7c36d7a,12,9576b925-08c5-476a-9735-5c513e8dd241,1,1,Online,191.132.75.106,Tablet,,Odit tempora quia ea unde officiis. Accusamus deserunt dolore. Vero eum eligendi voluptate eligendi aperiam minima laboriosam.
29/5/2020 18:06,40.37,Purab Ghosh,fbe7d89546b4d002117063bc73dd4753e8384095e822fb6be854ef512b9b004b,Sinha-Kaul,8435,Jamshedpur,USD,MasterCard,May-27,1f594da9b409f7f4b9dc5015a81761b2fc2dd60eec773f74539bdfd30c552c89,0,bbb24b49-b846-4630-a4bd-0e8a384823c2,0,1,Online,61.14.4.9,Mobile,,"Accusantium veniam accusamus possimus ipsa maiores alias.
Pariatur repellat consectetur perspiciatis expedita eius. Deleniti quae architecto quos libero."
13/2/2022 13:32,2067.44,Pari Saini,e4ce8c0562940fd5b89b2217627e03b63a1854ed5965f9897e910fe4c9a15597,"Sarraf, Gopal and Rastogi",4180,Chennai,EUR,Visa,Jun-28,aaee0ce51abf0849e68b257ab97d83a36d9d082916b939cd1012f27d7f6bb873,5,d290d9cd-e32e-4dd0-af89-bc267f63cb3f,0,3 or more,Online,13.167.82.16,Mobile,,"Ducimus est nulla voluptatibus cumque fugit perferendis. Ullam sit illum quasi.
Soluta aut omnis cum recusandae tempore iure aut. Necessitatibus provident amet ipsam iusto."
8/5/2023 17:04,1761.98,Nehmat Khanna,209d6b0165de1d3438de35beb54c3645e7b4d1d1afcd07f1d764ca21b1b6ffae,Tank-Keer,1643,Rampur,INR,Visa,Jun-32,3635a91e3da857f7847f68185a116a5260d2593f3913f6b1b66cc2d75b0d6ec0,0,ff82974d-40fb-45b9-8c79-eb0a8259c21a,1,1,Online,178.66.203.98,Tablet,,"Alias eos sunt fuga. Animi alias totam. Aperiam magni veritatis sint nam.
Possimus est ipsum eius illo inventore rerum. Autem laboriosam autem non."
26/11/2021 19:50,4992.1,Armaan Khurana,ac09fa87993571da9cda6d3bacaef7d792579299249d57f01bbec20f40fb56d5,Yohannan Group,6860,Jhansi,INR,MasterCard,Jul-25,54006483f014c53f76d879c033e5589a76e0080d8ced5d818d777344eb78656f,0,e44ca4bf-2dfb-40f7-8aa4-e91f63bb3312,1,1,In-Person,143.212.75.114,Desktop,,Totam asperiores fuga eum sed asperiores. Magnam quia sed occaecati dolores praesentium mollitia. Perspiciatis enim ratione provident.
7/2/2023 8:29,2231.58,Siya Dewan,2ccc2768afb1c61cba57bc224af3cd6268d10e4ebc82866f2917debd73720205,Bhattacharyya Group,7776,Bhusawal,EUR,MasterCard,Oct-26,61a229bae1e90331edd986b6bbbe617f7035de88a5bf7c018c3add6c762a6e8d,0,cc077faf-3854-4b6c-bd46-c56d1180b0d8,0,1,In-Person,150.206.100.68,Mobile,,Vero fugit ea similique ex non omnis modi. Culpa culpa deserunt placeat recusandae aliquid tempore eveniet. Quis doloremque voluptas adipisci atque neque.
8/8/2022 11:18,4.57,Yashvi Rau,0927a1410ce2e7230b4ff298729495e17f842c5abd46af2d9a4f940f80895f11,"Roy, Khurana and Ramesh",9987,Berhampur,INR,Visa,Jan-32,1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,0,c24e8796-fc72-4357-8d8c-db1b682e2aac,1,1,In-Person,165.104.180.9,Tablet,,"Molestias porro nulla unde. Repellendus dolores omnis vitae.
Laboriosam soluta dicta praesentium. Laudantium qui aperiam cum aspernatur voluptate iure."
9/12/2020 5:59,4081.47,Divyansh Soman,178bf668ea2fbe76eaa0687057835856d77498ce2b814c71a974c4487ae2eaee,"Wali, Agarwal and Hegde",3005,Ramgarh,EUR,American Express,Jan-30,4a30a219a9d7663fdd35c0a5df49c8d55018f13a0c53e10dd8efe8f7e4cc5d89,12,dab8c69a-9e7a-40c1-8cb3-2c3be937462f,0,1,Online,188.212.191.129,Desktop,,"Laborum laboriosam vero officiis. Porro aliquam nesciunt. Praesentium sed modi.
Mollitia doloribus fugit autem. Enim consequatur aliquam eaque repellendus. In quis assumenda totam excepturi."
22/12/2020 9:09,991.65,Shamik Bhardwaj,f8ca8ec81018d8df64433d5fb2342af55c7c34919044ed353d0ca02985742479,Barad-Sahota,9034,Karawal Nagar,INR,American Express,Mar-27,cef5838d118dccd9de488f16a934cf10a82303577b62888b7ff6f84114827e58,0,7f39efaf-95a5-4e34-9acf-4cd59db69de7,0,3 or more,In-Person,99.169.133.223,Mobile,,Iusto velit doloremque natus quod nobis quidem explicabo. Repellat alias in cum quis cupiditate ex a. Eaque doloremque nemo libero dicta consectetur dignissimos.
2/1/2022 17:30,2450.42,Ahana  Mann,bef1d4d8479304fa2f06fa58d8548c12044b7d0f90ddab225665d09aa85d48dc,"Kar, Bobal and Bal",9829,Panvel,USD,American Express,Nov-29,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,5,d69a8ee5-dcae-4b75-ab3b-048c9caa48d2,0,None,In-Person,194.143.209.69,Desktop,bhaktazeeshan,Necessitatibus exercitationem tenetur praesentium labore numquam ea. Ipsum quasi ad iusto. Provident unde reprehenderit.
21/7/2023 16:03,3403.95,Onkar Johal,3bd3ae6f5c201367085c18f2fe5702cb2d6a518d75cf133390646fc6b0e5215e,Karpe-Hora,8151,Bidar,INR,MasterCard,Mar-28,7b81eb727ed48055fa55c5e03aaa43f27b01bd9b1c8eb38f37a1ca541a79c1f7,12,364f4bea-a065-4e6a-8664-ca8d2db7721f,0,2,Online,223.44.243.138,Desktop,indrajit35,"Explicabo culpa quibusdam nihil. Sunt facere cupiditate sunt. Necessitatibus esse labore pariatur.
Asperiores modi illo suscipit dolore."
25/6/2020 21:15,667.26,Yuvaan Kunda,bd4ca24cf07334051d3dbb034b4d79c7ac47fff0d100e805ea5583d58417fad8,"Bains, Barad and Manda",6084,Bijapur,EUR,Visa,Jun-25,bb9b8ef813475d1e0ad84e2505af6656d16c990b1f77efaf9324e8fbcae2db67,0,0c68c664-72be-444f-a725-3a187e11e83c,0,1,In-Person,221.34.144.117,Desktop,ymangal,"Ea excepturi ab voluptatibus.
Accusantium facilis officiis at reprehenderit natus ducimus est.
Eaque aliquid inventore vitae. Nesciunt laudantium incidunt in nihil voluptas temporibus ad."
17/10/2020 18:04,4937.31,Darshit Sibal,e791afb0da246f29373a1afd4813fe092075015fe991172fd3db8c4c49b87090,Char-Kannan,7011,Bhusawal,EUR,MasterCard,Feb-26,cef5838d118dccd9de488f16a934cf10a82303577b62888b7ff6f84114827e58,5,7b3fe6da-8a75-4449-b341-063538a2c1b6,0,3 or more,Online,223.218.126.175,Mobile,,Totam vitae culpa reprehenderit. Possimus cumque totam aliquid sapiente esse quia et. Cupiditate libero odit sunt quis doloremque quisquam.
2/8/2021 22:39,1060.65,Kabir Garde,31e2476d2942812cecf3f1dec08736c236b676965986d22e0145a6c2dd492589,"Varughese, Soni and Swaminathan",2850,Nanded,INR,MasterCard,Jan-30,02837c1944876b4fa860432c13f2d9b11a7fd94dae707c4143d1217dee66fc43,12,8fc0c2c3-06cf-4d54-a460-8bcc8db40666,0,None,Online,179.186.188.181,Tablet,,Et pariatur minima laudantium aspernatur recusandae. Ratione aliquam reprehenderit temporibus odio aperiam dolores.
9/9/2022 23:02,3405.5,Aniruddh Taneja,c7b3dbed49f83cd6b7c050bfab050d5d99dc990ec08f246a00a677bf68d84280,Bali-Badal,1623,Jhansi,INR,American Express,Dec-26,8ebced264174028f8c5169d8787f7ff1ea2dc6d6c5a7a840b6a2c2454ef88e79,12,4f83e909-2b26-443c-949c-8b96522ffff5,1,2,In-Person,190.127.231.211,Mobile,,Assumenda voluptates doloremque cupiditate molestias ab fugiat. Iste necessitatibus et unde odit natus commodi quis. Deleniti repellat quod adipisci voluptatem ipsam.
12/1/2021 14:36,1828.59,Saksham Vyas,6e4423964f8f2918cc7b4ea2287e33b2691f8cb1509f47f2910c88639373cb80,"Din, Manne and Tandon",6974,Nandyal,EUR,Visa,Nov-25,ab5e292db6495899871d889aaab28308f7da8dfc3693a477ee73de9ad894ce44,5,8697eb5f-22f9-41f6-895f-549952d61c2c,0,1,In-Person,220.201.176.160,Desktop,,"Quam facere aperiam minima adipisci cupiditate reiciendis. Tempore non culpa exercitationem nemo. Officia animi tempora soluta.
Molestiae possimus est sequi repellat quasi ea."
20/4/2021 7:58,4182.19,Emir Devi,76e2e6446dbcba2ec4a128d8b1067adf72d6d6615bf07adf43655388cdfd4c94,"Kumar, Kaur and Savant",9330,Aurangabad,USD,American Express,May-32,b3a8e0e1f9ab1bfe3a36f231f676f78bb30a519d2b21e6c530c0eee8ebb4a5d0,12,859fdffc-812f-40d5-97e0-0bf558909079,1,None,In-Person,130.33.7.111,Mobile,tiya10,Doloremque delectus odit non animi autem officiis ducimus. Vitae aut consequatur officia et blanditiis.
17/6/2022 2:12,3213.91,Madhav Singh,e3d0081d4b2de43d103f221093cc643fe410a552ff6fd462a15f04e5cd100b63,Kapadia-Gara,5501,Dhule,USD,American Express,Nov-32,8f1f64db81c40ea10e1e9080c9ae60a7acb8925968c431ee16784dea9841c66f,5,d600ae18-8352-480e-bd43-df0d34a89a4a,1,None,Online,187.88.61.78,Mobile,sarkaranika,Fugiat ducimus adipisci unde. Dolore similique reprehenderit cumque porro laudantium excepturi. Recusandae hic ipsam commodi officia quisquam. Repellat nesciunt modi quidem a.
6/10/2022 14:08,484.78,Zoya Saraf,a9b637653d4c0b094f225840c3acdfc0b597ab653a8a485e24a2dbe1264fc323,Swamy-Som,1883,Bharatpur,INR,MasterCard,Dec-25,07bed92aab16ecdd9c886a79e44f0c0b02d70c746c593eaa3b8acf24e687bcd8,0,b6900469-5620-4fd6-9f78-9755327ea75f,1,1,In-Person,189.49.59.19,Tablet,,"Saepe impedit amet. Cupiditate voluptates illum nihil odio id id provident. Est delectus natus praesentium ad error eaque.
Mollitia inventore labore vitae magni. Omnis quia at pariatur aspernatur."
18/11/2022 6:11,4015.61,Kiara Saini,ec7b72e33f89cec6387e44e4ea8aca4aa279f95ae0047b99117ade76b9fd2f9e,Sehgal LLC,2114,Bulandshahr,EUR,Visa,Feb-30,a3aaf5a0e9ad2901ab35ce73910be7fbbe1731a3ed1ff947a6ac395c5024a8b3,12,c9d92e39-a8a0-47b1-bb19-af63de883f96,1,2,In-Person,216.221.60.122,Tablet,,Amet totam suscipit ipsum. Earum iste maiores eum voluptatem non qui. Assumenda non distinctio accusantium nihil placeat minima tempora.
24/7/2021 12:19,4606.57,Rasha Batra,355af81110ef74da9c487ba0a4edc1dc230dd253e4459f0b63c894df72501488,"Gade, Sarma and Badal",8219,Aurangabad,USD,MasterCard,Apr-29,d29d53701d3c859e29e1b90028eec1ca8e2f29439198b6e036c60951fb458aa1,12,f596da93-9ac7-474e-aa5e-bfd3dfafac9c,1,1,In-Person,194.95.80.123,Mobile,dhanushdash,"Placeat libero veniam perspiciatis explicabo alias. Deleniti porro veritatis recusandae esse accusantium.
Commodi nisi officiis recusandae maxime."
27/8/2021 21:25,1877.15,Bhavin Dyal,43bf19684331bea204c7607a5d63777062b70a09f922301d1555e18d12e2e590,Biswas Group,4560,Jalandhar,USD,MasterCard,Aug-27,c24cf8d31cf7e596ba052b7ed00f169b1c2bafb941b01e277910a1c8263c3e89,5,a40d6ce2-812c-4ff9-b30b-710f2b0f4596,1,3 or more,Online,184.134.33.253,Mobile,pranay71,Saepe non tempore cum quod odit quidem. Repellat repudiandae perferendis repellendus voluptatem. Reiciendis impedit reprehenderit eos magni.
25/1/2022 3:12,1588.17,Kashvi Dua,c6b4538c71fb98bce0d88f8954110f43a37ec3fa1d9e7b2d44b998450f608535,Karpe Ltd,8137,Bhagalpur,USD,MasterCard,Jul-27,355d8c0ee4e5698eaed38b96aab64dbf0ad72eca3e352183be6e957e9d9230a7,5,0ccbfb9a-a61f-4481-aea8-30f35a305cf2,1,2,In-Person,100.56.122.151,Desktop,,"Blanditiis odio ullam. Assumenda eius perferendis labore adipisci magnam asperiores aperiam.
Magnam fugit sint dicta cupiditate nobis. Incidunt ipsam odio. Officia numquam explicabo tempora."
28/6/2021 21:28,694.05,Samaira Shroff,557301342926f3fdf4e56721bb57edb26355d1678445c562659e51270e5e8356,"Banerjee, Biswas and Comar",4743,Moradabad,EUR,American Express,Apr-25,549a2fac47d713cc00f2db498ad6b5574fb03c9293aef6c7ad50a11b394c197d,12,27447f55-9f8c-4312-bf22-36b1a1ff75da,1,None,In-Person,92.43.97.150,Desktop,banikmyra,"Aut magni possimus blanditiis. Quis incidunt ea voluptates sunt. Distinctio nisi recusandae quo.
Quas mollitia ipsam dolores rem debitis. Repellat optio eius dolor."
28/10/2022 5:21,2658.1,Kabir Sharma,742edab91727d27cf7b7cfbc17dc3bf7a513c1dcc7c7617bf21cd6f6162e068e,Sinha Ltd,4409,Jehanabad,USD,American Express,Aug-27,226f76b55acb49701e06ded1d95165d179458f6fc37f5c6fc760ae30dec1c378,0,ef3a5bd1-9ffb-4b49-840a-d0c827e1e7e1,0,2,Online,186.196.142.187,Tablet,,"Vitae magnam animi consequatur nemo ea minima. Numquam quisquam sed quam nisi.
Excepturi minus odio veniam. Quidem dolores in exercitationem."
21/2/2020 1:50,3632.6,Adira Jha,3885924724a48ee7de5e40a48c5a625fe018a6caf535479119b0ba8149bc4402,"Dugar, Dhawan and Kala",5636,Kumbakonam,INR,Visa,Sep-28,8e6aee9efac8086ebac545d45c63e0d0dfcddd0d77d53e45c04d05cafdd2a8a8,0,084bf654-24e4-4950-ac07-5054285fc992,1,2,In-Person,155.33.28.47,Desktop,dcheema,Eius amet nam officia quam. Repellendus id et.
26/7/2020 1:29,4252.73,Tiya Sampath,19516d6f49d8bad77bd5942fdefafb1f05551d817f95a5bab2a52946858b0448,Agrawal-Chadha,2865,Agra,EUR,American Express,Dec-25,f7c2599681e9284ce1c403459e22b730e997d67d16c45c4f593108e8372029a9,12,79650cfd-fef3-469a-94cb-0a5883863287,0,2,Online,33.59.197.44,Tablet,hunarraj,Natus ipsa laudantium dicta aspernatur quod asperiores. Neque nobis voluptates quisquam. Debitis blanditiis culpa corporis consequuntur officia rerum ipsam. Necessitatibus incidunt quod.
22/7/2021 0:04,4636.68,Zoya Maharaj,f754836b5d2bdbcdf37766c2009ea110ae75cddf85587e308a3ddc05a497bf91,Sani LLC,4111,Ichalkaranji,EUR,American Express,Aug-25,9e04a49e5786695116f9af28552da3083d4eeb015294b878d27053439e363cdf,12,0c2a7b96-6501-4448-bd0f-0ed874cb8c6e,1,3 or more,In-Person,210.193.215.63,Tablet,anaya66,Maiores voluptatem perspiciatis. Beatae exercitationem labore.
13/9/2022 3:37,20.42,Himmat Gill,ae4f1c05e5e87cf2a32bee24391e7993e7079bafce3c8d8d2d8ce8839a7a4da4,Ram-Goel,4742,Ahmednagar,INR,Visa,Sep-29,734d0759cdb4e0d0a35e4fd73749aee287e4fdcc8648b71a8d6ed591b7d4cb3f,12,6a95a606-6694-45e0-bd77-ddbd6d63c066,1,2,In-Person,57.206.2.159,Mobile,,Adipisci incidunt aut. Modi a provident. Est fuga ut consequatur sed.
22/8/2020 10:23,1925.71,Miraan Chakraborty,18b9ad0e4d37a53a7924a53021cd972eb504578ebb2f84c687fea62fef647814,Banerjee-Bhargava,7427,Katihar,EUR,American Express,Dec-27,98f1f17f9a73ccfe3e25940add8d9ce9bf05513104cacb84f2f1185bf5886a84,5,6ebcc1a2-567b-4a29-b4a3-25ac6c26fac7,1,1,In-Person,191.10.57.186,Desktop,ritvik26,"In explicabo provident veniam. Aliquam illo modi a dicta voluptas. Laudantium rem perferendis voluptatibus doloremque natus dolor.
Magnam cum id nihil soluta."
17/7/2021 20:10,4050.77,Shray Guha,932e5b697be39353a6c491d5ab09426c3b7f338415698d5d03ca46b25c6a083e,Kanda-Kalla,3190,Pali,EUR,MasterCard,Dec-26,477d8dffaf92d265c56dca496167d71bfc1c34f443bc9a6677009963e6e99706,0,76d3236b-61ef-45a6-8248-1fb65ee2c6ad,0,None,In-Person,131.234.96.159,Desktop,,Beatae ad quod repellendus vel. Nisi a quae eaque tenetur. Recusandae exercitationem quasi laudantium officiis aut iste vel.
18/2/2022 5:40,2236.3,Vivaan Bansal,ce3c9cf0641fefe461ff4aedd81cfab83d2fb2dee6355a4d6c02c6c953191a18,Soman-Agate,7504,Katihar,EUR,Visa,Jul-30,ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,12,dcaef42e-c7b3-43a5-951b-60f7e520c636,1,1,In-Person,186.163.125.16,Desktop,masterindrajit,Nobis harum perferendis itaque. Ad repudiandae labore odit quae. Doloribus sunt sequi autem repellendus nostrum.
26/6/2023 1:37,2140.54,Anay Lall,8030c4856bb7ae3f6a567e3e796394f95bffe5f766695f0f6d28a2823753e432,"Dayal, Lad and Dora",8096,Katni,INR,Visa,Sep-33,0ebb3519a0c4044c4571b2408a52e7ed8009564205ca65a69fd43f232352f256,12,1410d3bd-6e74-46f1-bc50-0adfd92e68d0,0,2,Online,145.162.182.160,Mobile,tsrinivas,"Atque minima veniam sunt. Atque quaerat minima.
Sequi quas explicabo dolores ab quod magni aut. Dolor sint perferendis.
Suscipit dicta alias similique eveniet accusantium alias atque."
25/10/2022 1:08,3535.01,Zara Din,5e5f06e9a63af2eb8c29455e1146ca28893033df5296bdb8f34d487d22cfb33d,Handa LLC,3933,Bhilai,USD,Visa,Mar-32,7a874734355315df05fa7ac8e580093c78a9f51b3862f9ef1e01cec366f0e02f,5,434102a3-22e2-483c-93c6-d9720b8fa6b2,1,3 or more,In-Person,201.249.100.156,Desktop,,"Rerum aspernatur quo fuga alias. Unde reprehenderit incidunt ipsam iusto.
Illo deserunt distinctio assumenda tempora ut."
1/6/2021 9:46,4443.43,Akarsh Madan,57fd92032ed80fdd3005d0d41c97830db4fb5120fef712e348e2a074116d5ff9,Sarin PLC,3400,Khandwa,EUR,Visa,Oct-30,bba58959c32abe688d9cb5222b97de973002a67c412d6a8c8d2a79ac692f32b7,0,db25c836-dd36-4f68-b083-c7aec2162285,1,None,In-Person,192.80.132.68,Mobile,,Labore atque et repudiandae ratione laudantium. Laudantium asperiores nostrum iste et et voluptate occaecati.
13/12/2022 15:43,3960.73,Charvi Dalal,03d9c70551e67817b32449b0e82904989c4060e24312bbbeacf210ad27a1604f,"Setty, Kadakia and Kulkarni",5909,Nellore,USD,Visa,Jul-28,35e1d1aeed3f7179b02a0dfde8f4e826e191649ee2acfd6da6b2ce7a12aa0f8b,12,4f15a0c4-fab6-41d0-9660-cce7a30149b8,1,3 or more,In-Person,209.167.25.35,Desktop,dishanibutala,"Vel illo qui blanditiis cumque ex unde.
Aspernatur optio at voluptates ab corrupti similique consectetur. Accusantium eligendi quam aspernatur."
15/8/2020 20:28,1223.06,Yakshit Sami,a22394690ad8782c621801f287b80ba6cde61d7d7417963ffc32bbf3bf588be8,Kara-Bhasin,3381,Srinagar,EUR,MasterCard,Mar-26,4a8596a7790b5ca9e067da401c018b3206befbcf95c38121854d1a0158e7678a,0,ee8ad354-adf5-4638-b2ac-1a89859e8c44,0,1,Online,202.66.40.231,Desktop,,"Vel asperiores corporis provident. Eum voluptates modi eaque ipsam doloribus doloribus.
Esse asperiores consectetur nostrum nam eligendi. Ipsam ex beatae magnam consectetur pariatur."
16/12/2020 11:19,154.1,Samarth Iyengar,eec9cb8c5e4e4b9ef2fbdb626ed2a1a2306e56e517bb0c1e92ebdf730fabab7b,Vohra-Choudhary,3785,Jalna,EUR,MasterCard,Aug-25,3c241d2674142a5f160c29ede81c822e8a834b88c254dff24c0ed4eb313970a7,0,4afd2459-9f0a-49c1-9ed2-dc20beff81d3,1,3 or more,In-Person,213.59.88.24,Desktop,ranbirchar,"Alias esse rem consequatur sequi corporis repellat adipisci. Nulla cupiditate facilis quas saepe saepe.
Consectetur repudiandae minima magnam odit aspernatur impedit. Unde eum laborum quam soluta."
8/3/2023 21:01,1520.16,Renee Gala,981b6737309641bb0c25ccf159920cdeb74b8045166803047e2ce98856cc86f3,Dora-D’Alia,3946,Thrissur,INR,American Express,May-32,e52d08747b9d7a6d04551bb86ee3f7ee6c49f7477c8cd66f77448378cc30b92b,5,9821ea95-aa5f-499f-a0b1-c9775fca6c5f,1,3 or more,In-Person,33.32.99.10,Mobile,,Blanditiis temporibus quam accusantium optio odit voluptate. Ipsa commodi quo nobis recusandae earum.
8/4/2023 6:57,4860.37,Nayantara Goel,88801d1602873b2dd9a264ce998ebf0a51357fea9654e97873ff9d3b2de3fadb,"Varma, Shroff and Mahajan",1869,Bahraich,USD,MasterCard,Sep-31,5ec1a0c99d428601ce42b407ae9c675e0836a8ba591c8ca6e2a2cf5563d97ff0,5,26d588a9-4cd7-4fd7-a179-d7109d1714ab,0,2,In-Person,154.213.153.211,Mobile,,"Ipsam itaque nemo cupiditate distinctio ea eum. Saepe laudantium voluptatibus rerum autem. Impedit totam explicabo in.
Inventore modi beatae mollitia sapiente laborum eaque. Delectus nesciunt ad ab."
16/3/2023 0:18,4836.77,Hrishita Kar,c889d93f2e7415a9c5b8b045931d6294747af136a852169bacdc83150ae46f9e,Sabharwal LLC,4386,Etawah,EUR,Visa,Jan-28,ed0b853bd9c28435b6aa98fb0780ca80d7d6f72350f76d57aee9509219cc8d61,0,f2c28034-e460-4d1c-b3b2-ccc51990d9d5,1,2,Online,21.25.76.4,Desktop,,"Magni ipsa beatae unde ex incidunt nihil. Dolor repudiandae tempore hic quisquam exercitationem. Sint fugiat nihil ullam.
Hic quos similique deserunt sunt."
5/4/2020 12:02,2368.97,Vardaniya Subramanian,23473a22c6af2e6efa72a868ffdd7b28e101acbbc787d328c100123f41ae1ba7,Hora Inc,9239,Dibrugarh,INR,American Express,Nov-29,9be3da431e0a833d2b07781de97ebbd0b14c274d16c0597820d9982a5f547cb3,0,93fdea85-d04c-47c7-8aeb-12a1e7cd245b,1,3 or more,Online,213.70.165.135,Desktop,,"Ducimus illo praesentium debitis odio eligendi qui. Nulla exercitationem ut.
Iusto culpa at. Vero laudantium animi tempore voluptas qui. Voluptates quas nulla ut maxime."
30/9/2020 23:45,2644.54,Jivin Rama,1e4079bf7b1d4b0025ce84decc6a1614fd0908fe6b555eae5a32f1c367151ffa,Badami-Bala,9950,Begusarai,USD,MasterCard,Jul-24,f15223dcc0da90206acdce51c6a9e24938b18665165a819f1abb69233c068cae,0,6175df64-1e9b-48d2-92b3-f36955eff7f1,0,2,Online,166.226.32.185,Tablet,xramachandran,"Quaerat iste possimus quod esse. Facilis ratione recusandae qui.
Nobis eveniet quod modi impedit. Sequi explicabo adipisci tempore."
24/3/2020 22:07,3934.19,Samiha Karan,2f29777c1c74193d4e34f84ccfbb12da7fb70f7b2c68e45d5639a5ca694afc7d,Dave LLC,3128,Kolhapur,USD,MasterCard,Jul-25,8ebced264174028f8c5169d8787f7ff1ea2dc6d6c5a7a840b6a2c2454ef88e79,12,b9640668-2858-4921-b29d-8cab9930739f,0,1,In-Person,32.104.233.49,Mobile,,Voluptas et minus aperiam. Fugit expedita aliquid eaque. Sed dicta explicabo eos repellat accusantium tenetur exercitationem.
10/4/2023 18:29,715.65,Biju Lata,489ec0b10534759e6b306e2c55bb548c50a9ee3624af2da9040d04dfc0458611,Bajaj Inc,7859,Ludhiana,EUR,MasterCard,Apr-26,a4e00d7e6aa82111575438c5e5d3e63269d4c475c718b2389f6d02932c47f8a6,12,4aeba7b4-c85c-4734-8198-f9d1a26aca69,1,1,In-Person,195.14.43.8,Tablet,,Amet velit eveniet nihil iusto. Quasi sed iure.
18/1/2022 1:40,366.16,Anvi Sathe,e3867001bfbe9a489af5d76a810d5296ccb1af901e454e636722bab7ee7e56ea,Raja and Sons,8091,Jammu,INR,American Express,Mar-29,fc95ce176603e9e1d1ffee39023b31dd856e00ad030526902604ed2a68a12c4b,0,8c1ab947-48c2-40f5-8040-b883610e58fd,0,None,Online,163.70.156.243,Desktop,pkannan,"Tempora tempore nihil consectetur unde iusto dicta. Repellendus animi magni illo eius.
Eaque iure id beatae illum. Quidem aspernatur possimus quaerat odit."
22/6/2022 4:41,2626.86,Shlok Dugar,e798ebdb5dfb029ca3ef022368d2cce6026784340283a7752de49ace05462b42,Dhaliwal PLC,2196,Vijayawada,INR,American Express,Sep-24,0a5b046d07f6f971b7776de682f57c5b9cdc8fa060db7ef59de82e721c8098f4,5,76c2c3b7-3049-472f-8783-2bef5564571f,0,1,In-Person,196.90.252.78,Desktop,ljani,"Earum vel quam adipisci quod eum itaque.
Expedita quia illo beatae magnam est repudiandae. Sit dicta dolores distinctio asperiores dolores cumque."
15/9/2021 5:15,3583.39,Uthkarsh Ramachandran,8862b1ea18f2929f5de69013267d545918d9f6a70a6b3774dad253addc59b4ab,"Rastogi, Khalsa and Gera",6828,Pudukkottai,EUR,MasterCard,Oct-25,4c970004b0678d439f177e77d3cabdb7e9a44df770948ddc2467cbc76b7211c3,0,7b575c87-b720-423e-9b30-b6ffbac0a02c,1,None,Online,195.128.40.207,Mobile,,Officia amet accusamus placeat. Odit quas doloremque. Sequi officiis laborum commodi qui facere assumenda ipsam.
8/7/2022 15:07,1705.82,Ryan Chakraborty,59d84ecc0a570c4bc941d262b986cb8fa7211b6beed15839322dcd723e88ba71,"Luthra, Chacko and Sami",4317,Meerut,USD,Visa,Mar-29,3a1dfb05d7257530e6349233688c3e121945c5de50f1273a7620537755d61e45,0,acef3dc5-7bb5-44d2-bb6e-a8c07adecc74,1,3 or more,In-Person,66.47.24.240,Mobile,krishnainaaya,Qui ipsam consectetur delectus iure in nemo eos. Odio excepturi soluta porro officia error. Eius temporibus quae maxime natus nam.
